port1,port2,cnt,start_lat,start_lon,end_lat,end_lon,text
"Yantian,China (Mainland)","Phoenix, Arizona",44,,,33.4483771,-112.07403729999999,"From Yantian,China (Mainland) to Phoenix, Arizona"
"Yantian,China (Mainland)","Pittsburgh, Pennsylvania",33,,,40.44062479999999,-79.9958864,"From Yantian,China (Mainland) to Pittsburgh, Pennsylvania"
"Yantian,China (Mainland)","Port Huron, Michigan",133,,,42.9708634,-82.42491419999998,"From Yantian,China (Mainland) to Port Huron, Michigan"
"Yantian,China (Mainland)","Portland, Oregon",76,,,45.523062200000005,-122.6764815,"From Yantian,China (Mainland) to Portland, Oregon"
"Yantian,China (Mainland)","Providence, Rhode Island",3,,,41.8239891,-71.4128343,"From Yantian,China (Mainland) to Providence, Rhode Island"
"Yantian,China (Mainland)","Rockford Airport, Rockford, Illinois",26,,,42.201927600000005,-89.0955966,"From Yantian,China (Mainland) to Rockford Airport, Rockford, Illinois"
"Yantian,China (Mainland)","Sacramento International Airport, Sacramento, California",41,,,38.695085399999996,-121.59006480000001,"From Yantian,China (Mainland) to Sacramento International Airport, Sacramento, California"
"Yantian,China (Mainland)","Salt Lake City, Utah",75,,,40.760779299999996,-111.89104740000002,"From Yantian,China (Mainland) to Salt Lake City, Utah"
"Yantian,China (Mainland)","San Antonio, Texas",11,,,29.4241219,-98.4936282,"From Yantian,China (Mainland) to San Antonio, Texas"
"Yantian,China (Mainland)","San Diego, California",12,,,32.715738,-117.1610838,"From Yantian,China (Mainland) to San Diego, California"
"Yantian,China (Mainland)","San Francisco, California",10,,,37.7749295,-122.4194155,"From Yantian,China (Mainland) to San Francisco, California"
"Yantian,China (Mainland)","San Luis, Arizona",15,,,32.486999600000004,-114.78217959999999,"From Yantian,China (Mainland) to San Luis, Arizona"
"Yantian,China (Mainland)","Santa Teresa, New Mexico",182,,,31.855938399999996,-106.6391577,"From Yantian,China (Mainland) to Santa Teresa, New Mexico"
"Yantian,China (Mainland)","Savannah, Georgia",1,,,32.0835407,-81.09983419999998,"From Yantian,China (Mainland) to Savannah, Georgia"
"Yantian,China (Mainland)","Seattle, Washington",230,,,47.6062095,-122.33207079999998,"From Yantian,China (Mainland) to Seattle, Washington"
"Yantian,China (Mainland)","Southern California Logistics Airport Victorville, California",91,,,34.584100299999996,-117.37893020000001,"From Yantian,China (Mainland) to Southern California Logistics Airport Victorville, California"
"Yantian,China (Mainland)","Springfield, Missouri",2,,,37.20895720000001,-93.2922989,"From Yantian,China (Mainland) to Springfield, Missouri"
"Yantian,China (Mainland)","St. Louis, Missouri",82,,,38.6270025,-90.1994042,"From Yantian,China (Mainland) to St. Louis, Missouri"
"Yantian,China (Mainland)","St. Louis, Missouri ",4,,,38.6270025,-90.1994042,"From Yantian,China (Mainland) to St. Louis, Missouri "
"Yantian,China (Mainland)","Tacoma, Washington",55,,,47.252876799999996,-122.4442906,"From Yantian,China (Mainland) to Tacoma, Washington"
"Yantian,China (Mainland)","Trout River, New York",71,,,44.99143249999999,-74.3082502,"From Yantian,China (Mainland) to Trout River, New York"
"Yantian,China (Mainland)","Tulsa, Oklahoma",19,,,36.1539816,-95.992775,"From Yantian,China (Mainland) to Tulsa, Oklahoma"
"Yantian,China (Mainland)","Winston-Salem, North Carolina",15,,,36.09985959999999,-80.24421600000001,"From Yantian,China (Mainland) to Winston-Salem, North Carolina"
"Yantian,China (Mainland)","Worcester, Massachusetts",19,,,42.262593200000005,-71.8022934,"From Yantian,China (Mainland) to Worcester, Massachusetts"
"Yarmouth Harbor,United Kingdom","Atlanta, Georgia",3,50.70514,-1.5027466999999999,33.7489954,-84.3879824,"From Yarmouth Harbor,United Kingdom to Atlanta, Georgia"
"Yarmouth Harbor,United Kingdom","Calexico, California",1,50.70514,-1.5027466999999999,32.6789476,-115.4988834,"From Yarmouth Harbor,United Kingdom to Calexico, California"
"Yarmouth Harbor,United Kingdom","Champlain Rouses Point, New York",1,50.70514,-1.5027466999999999,44.993927899999996,-73.36485569999998,"From Yarmouth Harbor,United Kingdom to Champlain Rouses Point, New York"
"Yarmouth Harbor,United Kingdom","Charlotte, North Carolina",17,50.70514,-1.5027466999999999,35.2270869,-80.8431267,"From Yarmouth Harbor,United Kingdom to Charlotte, North Carolina"
"Yarmouth Harbor,United Kingdom","Charlotte, North Carolina ",4,50.70514,-1.5027466999999999,35.2270869,-80.8431267,"From Yarmouth Harbor,United Kingdom to Charlotte, North Carolina "
"Yarmouth Harbor,United Kingdom","Chicago, Illinois",1,50.70514,-1.5027466999999999,41.8781136,-87.62979820000001,"From Yarmouth Harbor,United Kingdom to Chicago, Illinois"
"Yarmouth Harbor,United Kingdom","Houston, Texas",11,50.70514,-1.5027466999999999,29.7604267,-95.36980279999999,"From Yarmouth Harbor,United Kingdom to Houston, Texas"
"Yarmouth Harbor,United Kingdom","Los Angeles, California",10,50.70514,-1.5027466999999999,34.0522342,-118.24368490000002,"From Yarmouth Harbor,United Kingdom to Los Angeles, California"
"Yarmouth Harbor,United Kingdom","Memphis, Tennessee",2,50.70514,-1.5027466999999999,35.1495343,-90.0489801,"From Yarmouth Harbor,United Kingdom to Memphis, Tennessee"
"Yarmouth Harbor,United Kingdom","Memphis, Tennessee ",4,50.70514,-1.5027466999999999,35.1495343,-90.0489801,"From Yarmouth Harbor,United Kingdom to Memphis, Tennessee "
"Yarmouth Harbor,United Kingdom","Nashville, Tennessee",2,50.70514,-1.5027466999999999,36.1626638,-86.78160159999999,"From Yarmouth Harbor,United Kingdom to Nashville, Tennessee"
"Yarraville,Australia","Blaine, Washington",1,-37.817,144.89,48.993722999999996,-122.74711909999999,"From Yarraville,Australia to Blaine, Washington"
"Yarraville,Australia","Buffalo Niagara Falls, New York",1111,-37.817,144.89,43.08872909999999,-79.05254120000001,"From Yarraville,Australia to Buffalo Niagara Falls, New York"
"Yarraville,Australia","Calexico-East, California",3,-37.817,144.89,32.6752467,-115.3888223,"From Yarraville,Australia to Calexico-East, California"
"Yarraville,Australia","Champlain Rouses Point, New York",518,-37.817,144.89,44.993927899999996,-73.36485569999998,"From Yarraville,Australia to Champlain Rouses Point, New York"
"Yarraville,Australia","Chattanooga, Tennessee",2,-37.817,144.89,35.0456297,-85.3096801,"From Yarraville,Australia to Chattanooga, Tennessee"
"Yarraville,Australia","Chicago, Illinois",33,-37.817,144.89,41.8781136,-87.62979820000001,"From Yarraville,Australia to Chicago, Illinois"
"Yarraville,Australia","Cincinnati, Ohio",1,-37.817,144.89,39.103118200000004,-84.5120196,"From Yarraville,Australia to Cincinnati, Ohio"
"Yarraville,Australia","Cleveland, Ohio",1,-37.817,144.89,41.499320000000004,-81.6943605,"From Yarraville,Australia to Cleveland, Ohio"
"Yarraville,Australia","Dallas/Ft. Worth Airport, Texas",12,-37.817,144.89,32.8998091,-97.0403352,"From Yarraville,Australia to Dallas/Ft. Worth Airport, Texas"
"Yarraville,Australia","Denver, Coloroda",25,-37.817,144.89,39.739235799999996,-104.990251,"From Yarraville,Australia to Denver, Coloroda"
"Yarraville,Australia","Detroit Metropolitan Airport, Michigan",1,-37.817,144.89,42.2161722,-83.3553842,"From Yarraville,Australia to Detroit Metropolitan Airport, Michigan"
"Yarraville,Australia","Detroit, Michigan",45,-37.817,144.89,42.331427000000005,-83.0457538,"From Yarraville,Australia to Detroit, Michigan"
"Yarraville,Australia","Grand Rapids, Michigan",1,-37.817,144.89,42.9633599,-85.6680863,"From Yarraville,Australia to Grand Rapids, Michigan"
"Yarraville,Australia","International Falls/Rainer, Minnesota",2,-37.817,144.89,48.4335974,-93.2269014,"From Yarraville,Australia to International Falls/Rainer, Minnesota"
"Yarraville,Australia","Jacksonville, Florida",2,-37.817,144.89,30.3321838,-81.65565099999998,"From Yarraville,Australia to Jacksonville, Florida"
"Yarraville,Australia","Kansas City, Missouri",2,-37.817,144.89,39.0997265,-94.5785667,"From Yarraville,Australia to Kansas City, Missouri"
"Yarraville,Australia","Los Angeles, California",1,-37.817,144.89,34.0522342,-118.24368490000002,"From Yarraville,Australia to Los Angeles, California"
"Yarraville,Australia","Louisville, Kentucky",1,-37.817,144.89,38.252664700000004,-85.7584557,"From Yarraville,Australia to Louisville, Kentucky"
"Yarraville,Australia","Memphis, Tennessee",6,-37.817,144.89,35.1495343,-90.0489801,"From Yarraville,Australia to Memphis, Tennessee"
"Yarraville,Australia","Minneapolis St. Paul, Minnesota",1,-37.817,144.89,44.9374831,-93.2009998,"From Yarraville,Australia to Minneapolis St. Paul, Minnesota"
"Yarraville,Australia","New York/Newark Area, Newark, New Jersey",5,-37.817,144.89,40.6895314,-74.17446240000001,"From Yarraville,Australia to New York/Newark Area, Newark, New Jersey"
"Yarraville,Australia","Oakland, California",974,-37.817,144.89,37.8043637,-122.27111370000002,"From Yarraville,Australia to Oakland, California"
"Yarraville,Australia","Omaha, Nebraska",7,-37.817,144.89,41.25236339999999,-95.9979883,"From Yarraville,Australia to Omaha, Nebraska"
"Yarraville,Australia","Philadelphia, Pennsylvania",6,-37.817,144.89,39.9525839,-75.1652215,"From Yarraville,Australia to Philadelphia, Pennsylvania"
"Yarraville,Australia","Santa Teresa, New Mexico",1,-37.817,144.89,31.855938399999996,-106.6391577,"From Yarraville,Australia to Santa Teresa, New Mexico"
"Yarraville,Australia","Seattle, Washington",2,-37.817,144.89,47.6062095,-122.33207079999998,"From Yarraville,Australia to Seattle, Washington"
"Yarraville,Australia","St. Louis, Missouri",1,-37.817,144.89,38.6270025,-90.1994042,"From Yarraville,Australia to St. Louis, Missouri"
"Yarraville,Australia","Tacoma, Washington",1,-37.817,144.89,47.252876799999996,-122.4442906,"From Yarraville,Australia to Tacoma, Washington"
"Yarraville,Australia","Trout River, New York",20,-37.817,144.89,44.99143249999999,-74.3082502,"From Yarraville,Australia to Trout River, New York"
"Yavaros,Mexico","Houston, Texas",115,26.704837400000002,-109.51555,29.7604267,-95.36980279999999,"From Yavaros,Mexico to Houston, Texas"
"Yokohama,Japan","Baltimore, Maryland",120,35.4437078,139.6380256,39.2903848,-76.6121893,"From Yokohama,Japan to Baltimore, Maryland"
"Yokohama,Japan","Buffalo Niagara Falls, New York",7,35.4437078,139.6380256,43.08872909999999,-79.05254120000001,"From Yokohama,Japan to Buffalo Niagara Falls, New York"
"Yokohama,Japan","Champlain Rouses Point, New York",227,35.4437078,139.6380256,44.993927899999996,-73.36485569999998,"From Yokohama,Japan to Champlain Rouses Point, New York"
"Yokohama,Japan","Chicago, Illinois",23,35.4437078,139.6380256,41.8781136,-87.62979820000001,"From Yokohama,Japan to Chicago, Illinois"
"Yokohama,Japan","Cincinnati, Ohio",3,35.4437078,139.6380256,39.103118200000004,-84.5120196,"From Yokohama,Japan to Cincinnati, Ohio"
"Yokohama,Japan","Columbus, Ohio",1,35.4437078,139.6380256,39.9611755,-82.99879419999998,"From Yokohama,Japan to Columbus, Ohio"
"Yokohama,Japan","Dallas/Ft. Worth Airport, Texas",3,35.4437078,139.6380256,32.8998091,-97.0403352,"From Yokohama,Japan to Dallas/Ft. Worth Airport, Texas"
"Yokohama,Japan","Hilo, Hawaii",2,35.4437078,139.6380256,19.707094199999997,-155.0884869,"From Yokohama,Japan to Hilo, Hawaii"
"Yokohama,Japan","Houston, Texas",7,35.4437078,139.6380256,29.7604267,-95.36980279999999,"From Yokohama,Japan to Houston, Texas"
"Yokohama,Japan","Indianapolis, Indiana",10,35.4437078,139.6380256,39.768403,-86.158068,"From Yokohama,Japan to Indianapolis, Indiana"
"Yokohama,Japan","Kona, Hawaii",3,35.4437078,139.6380256,19.639994,-155.9969261,"From Yokohama,Japan to Kona, Hawaii"
"Yokohama,Japan","Los Angeles, California",16,35.4437078,139.6380256,34.0522342,-118.24368490000002,"From Yokohama,Japan to Los Angeles, California"
"Yokohama,Japan","Louisville, Kentucky",3,35.4437078,139.6380256,38.252664700000004,-85.7584557,"From Yokohama,Japan to Louisville, Kentucky"
"Yokohama,Japan","Memphis, Tennessee",54,35.4437078,139.6380256,35.1495343,-90.0489801,"From Yokohama,Japan to Memphis, Tennessee"
"Yokohama,Japan","Nashville, Tennessee",49,35.4437078,139.6380256,36.1626638,-86.78160159999999,"From Yokohama,Japan to Nashville, Tennessee"
"Yokohama,Japan","Otay Mesa Station, California",9,35.4437078,139.6380256,32.5482076,-116.9745563,"From Yokohama,Japan to Otay Mesa Station, California"
"Yokohama,Japan","San Juan, Puerto Rico",5,35.4437078,139.6380256,18.465539399999997,-66.1057355,"From Yokohama,Japan to San Juan, Puerto Rico"
"Yokohama,Japan","Santa Teresa, New Mexico",16,35.4437078,139.6380256,31.855938399999996,-106.6391577,"From Yokohama,Japan to Santa Teresa, New Mexico"
"Yokohama,Japan","Savannah, Georgia",1,35.4437078,139.6380256,32.0835407,-81.09983419999998,"From Yokohama,Japan to Savannah, Georgia"
"Yokohama,Japan","Vicksburg, Mississippi (Include Jackson Municipal Airport)",34,35.4437078,139.6380256,32.3122283,-90.07642170000001,"From Yokohama,Japan to Vicksburg, Mississippi (Include Jackson Municipal Airport)"
"Yura,Japan","Huntsville, Alabama",4,33.959223200000004,135.1183485,34.730368799999994,-86.5861037,"From Yura,Japan to Huntsville, Alabama"
"Zarate,Argentina","Houston, Texas",5,-34.095781099999996,-59.024230200000005,29.7604267,-95.36980279999999,"From Zarate,Argentina to Houston, Texas"
"Zeebrugge,Belgium","Baltimore, Maryland",110,51.3189468,3.2068507,39.2903848,-76.6121893,"From Zeebrugge,Belgium to Baltimore, Maryland"
"Zeebrugge,Belgium","Brunswick, Georgia",25,51.3189468,3.2068507,31.149952799999998,-81.49148939999998,"From Zeebrugge,Belgium to Brunswick, Georgia"
"Zeebrugge,Belgium","Denver, Coloroda",4,51.3189468,3.2068507,39.739235799999996,-104.990251,"From Zeebrugge,Belgium to Denver, Coloroda"
"Zeebrugge,Belgium","Galveston, Texas",3,51.3189468,3.2068507,29.3013479,-94.7976958,"From Zeebrugge,Belgium to Galveston, Texas"
"Zeebrugge,Belgium","Honolulu, Hawaii",5,51.3189468,3.2068507,21.3069444,-157.8583333,"From Zeebrugge,Belgium to Honolulu, Hawaii"
"Zeebrugge,Belgium","Jacksonville, Florida",2,51.3189468,3.2068507,30.3321838,-81.65565099999998,"From Zeebrugge,Belgium to Jacksonville, Florida"
"Zeebrugge,Belgium","New York/Newark Area, Newark, New Jersey",12,51.3189468,3.2068507,40.6895314,-74.17446240000001,"From Zeebrugge,Belgium to New York/Newark Area, Newark, New Jersey"
"Zeebrugge,Belgium","Portal, North Dakota",1,51.3189468,3.2068507,48.99586370000001,-102.5496127,"From Zeebrugge,Belgium to Portal, North Dakota"
"Zeebrugge,Belgium","San Juan, Puerto Rico",8,51.3189468,3.2068507,18.465539399999997,-66.1057355,"From Zeebrugge,Belgium to San Juan, Puerto Rico"
"Zeebrugge,Belgium","Tacoma, Washington",2,51.3189468,3.2068507,47.252876799999996,-122.4442906,"From Zeebrugge,Belgium to Tacoma, Washington"
"Akron, Ohio","Norfolk, Virginia ",1,41.081444700000006,-81.51900529999998,36.8507689,-76.28587259999998,"From Akron, Ohio to Norfolk, Virginia "
"Albany, New York","New York, New York",2,42.65257929999999,-73.7562317,36.102371500000004,-115.17455590000002,"From Albany, New York to New York, New York"
"Albany, New York","New York, New York ",1,42.65257929999999,-73.7562317,36.102371500000004,-115.17455590000002,"From Albany, New York to New York, New York "
"Albany, New York","New York/Newark Area, Newark, New Jersey",21,42.65257929999999,-73.7562317,40.6895314,-74.17446240000001,"From Albany, New York to New York/Newark Area, Newark, New Jersey"
"Albuquerque, New Mexico","Houston, Texas",38,35.0853336,-106.6055534,29.7604267,-95.36980279999999,"From Albuquerque, New Mexico to Houston, Texas"
"Albuquerque, New Mexico","Los Angeles, California",40,35.0853336,-106.6055534,34.0522342,-118.24368490000002,"From Albuquerque, New Mexico to Los Angeles, California"
"Albuquerque, New Mexico","New York/Newark Area, Newark, New Jersey",2,35.0853336,-106.6055534,40.6895314,-74.17446240000001,"From Albuquerque, New Mexico to New York/Newark Area, Newark, New Jersey"
"Alexandria Bay, New York","Baltimore, Maryland",11,44.3358836,-75.9177309,39.2903848,-76.6121893,"From Alexandria Bay, New York to Baltimore, Maryland"
"Alexandria Bay, New York","Norfolk, Virginia ",2,44.3358836,-75.9177309,36.8507689,-76.28587259999998,"From Alexandria Bay, New York to Norfolk, Virginia "
"Allentown, Pennsylvania","New York, New York ",1,40.6084305,-75.4901833,36.102371500000004,-115.17455590000002,"From Allentown, Pennsylvania to New York, New York "
"Allentown, Pennsylvania","New York/Newark Area, Newark, New Jersey",31,40.6084305,-75.4901833,40.6895314,-74.17446240000001,"From Allentown, Pennsylvania to New York/Newark Area, Newark, New Jersey"
"Atlanta, Georgia","Charleston, South Carolina",2770,33.7489954,-84.3879824,32.776474900000004,-79.93105120000001,"From Atlanta, Georgia to Charleston, South Carolina"
"Atlanta, Georgia","Jacksonville, Florida",3,33.7489954,-84.3879824,30.3321838,-81.65565099999998,"From Atlanta, Georgia to Jacksonville, Florida"
"Atlanta, Georgia","Long Beach, California",1531,33.7489954,-84.3879824,33.770050399999995,-118.1937395,"From Atlanta, Georgia to Long Beach, California"
"Atlanta, Georgia","Los Angeles, California",7388,33.7489954,-84.3879824,34.0522342,-118.24368490000002,"From Atlanta, Georgia to Los Angeles, California"
"Atlanta, Georgia","New Orleans, Louisiana",40,33.7489954,-84.3879824,29.95106579999999,-90.0715323,"From Atlanta, Georgia to New Orleans, Louisiana"
"Atlanta, Georgia","New York, New York",23,33.7489954,-84.3879824,36.102371500000004,-115.17455590000002,"From Atlanta, Georgia to New York, New York"
"Atlanta, Georgia","New York, New York ",16,33.7489954,-84.3879824,36.102371500000004,-115.17455590000002,"From Atlanta, Georgia to New York, New York "
"Atlanta, Georgia","New York/Newark Area, Newark, New Jersey",958,33.7489954,-84.3879824,40.6895314,-74.17446240000001,"From Atlanta, Georgia to New York/Newark Area, Newark, New Jersey"
"Atlanta, Georgia","Norfolk, Virginia",67,33.7489954,-84.3879824,36.8507689,-76.28587259999998,"From Atlanta, Georgia to Norfolk, Virginia"
"Atlanta, Georgia","Norfolk, Virginia ",5,33.7489954,-84.3879824,36.8507689,-76.28587259999998,"From Atlanta, Georgia to Norfolk, Virginia "
"Atlanta, Georgia","Savannah, Georgia",4017,33.7489954,-84.3879824,32.0835407,-81.09983419999998,"From Atlanta, Georgia to Savannah, Georgia"
"Atlanta, Georgia","Tacoma, Washington",23,33.7489954,-84.3879824,47.252876799999996,-122.4442906,"From Atlanta, Georgia to Tacoma, Washington"
"Austin, Texas","Houston, Texas",19,30.267153000000004,-97.7430608,29.7604267,-95.36980279999999,"From Austin, Texas to Houston, Texas"
"Austin, Texas","Long Beach, California",43,30.267153000000004,-97.7430608,33.770050399999995,-118.1937395,"From Austin, Texas to Long Beach, California"
"Austin, Texas","Los Angeles, California",121,30.267153000000004,-97.7430608,34.0522342,-118.24368490000002,"From Austin, Texas to Los Angeles, California"
"Austin, Texas","New York/Newark Area, Newark, New Jersey",104,30.267153000000004,-97.7430608,40.6895314,-74.17446240000001,"From Austin, Texas to New York/Newark Area, Newark, New Jersey"
"Baltimore, Maryland","Baltimore, Maryland",1609,39.2903848,-76.6121893,39.2903848,-76.6121893,"From Baltimore, Maryland to Baltimore, Maryland"
"Baltimore, Maryland","Long Beach, California",1,39.2903848,-76.6121893,33.770050399999995,-118.1937395,"From Baltimore, Maryland to Long Beach, California"
"Baltimore, Maryland","Los Angeles, California",42,39.2903848,-76.6121893,34.0522342,-118.24368490000002,"From Baltimore, Maryland to Los Angeles, California"
"Baltimore, Maryland","New York, New York",202,39.2903848,-76.6121893,36.102371500000004,-115.17455590000002,"From Baltimore, Maryland to New York, New York"
"Baltimore, Maryland","New York, New York ",21,39.2903848,-76.6121893,36.102371500000004,-115.17455590000002,"From Baltimore, Maryland to New York, New York "
"Baltimore, Maryland","New York/Newark Area, Newark, New Jersey",1230,39.2903848,-76.6121893,40.6895314,-74.17446240000001,"From Baltimore, Maryland to New York/Newark Area, Newark, New Jersey"
"Baltimore, Maryland","Norfolk, Virginia",402,39.2903848,-76.6121893,36.8507689,-76.28587259999998,"From Baltimore, Maryland to Norfolk, Virginia"
"Baltimore, Maryland","Norfolk, Virginia ",205,39.2903848,-76.6121893,36.8507689,-76.28587259999998,"From Baltimore, Maryland to Norfolk, Virginia "
"Baltimore, Maryland","Philadelphia, Pennsylvania",16,39.2903848,-76.6121893,39.9525839,-75.1652215,"From Baltimore, Maryland to Philadelphia, Pennsylvania"
"Baltimore, Maryland","Savannah, Georgia",2,39.2903848,-76.6121893,32.0835407,-81.09983419999998,"From Baltimore, Maryland to Savannah, Georgia"
"Baltimore, Maryland","Seattle, Washington",3,39.2903848,-76.6121893,47.6062095,-122.33207079999998,"From Baltimore, Maryland to Seattle, Washington"
"Baltimore, Maryland","Tacoma, Washington",46,39.2903848,-76.6121893,47.252876799999996,-122.4442906,"From Baltimore, Maryland to Tacoma, Washington"
"Baton Rouge, Louisiana","Los Angeles, California",2,30.458282899999997,-91.1403196,34.0522342,-118.24368490000002,"From Baton Rouge, Louisiana to Los Angeles, California"
"Battle Creek, Michigan","Los Angeles, California",5,42.32115220000001,-85.17971419999998,34.0522342,-118.24368490000002,"From Battle Creek, Michigan to Los Angeles, California"
"Battle Creek, Michigan","Seattle, Washington",3,42.32115220000001,-85.17971419999998,47.6062095,-122.33207079999998,"From Battle Creek, Michigan to Seattle, Washington"
"Battle Creek, Michigan","Tacoma, Washington",6,42.32115220000001,-85.17971419999998,47.252876799999996,-122.4442906,"From Battle Creek, Michigan to Tacoma, Washington"
"Beaufort Morehead City, North Carolina","Norfolk, Virginia",73,34.7182174,-76.6638186,36.8507689,-76.28587259999998,"From Beaufort Morehead City, North Carolina to Norfolk, Virginia"
"Beaufort Morehead City, North Carolina","Norfolk, Virginia ",25,34.7182174,-76.6638186,36.8507689,-76.28587259999998,"From Beaufort Morehead City, North Carolina to Norfolk, Virginia "
"Birmingham, Alabama","Charleston, South Carolina",9,33.5206608,-86.80248999999998,32.776474900000004,-79.93105120000001,"From Birmingham, Alabama to Charleston, South Carolina"
"Birmingham, Alabama","Long Beach, California",48,33.5206608,-86.80248999999998,33.770050399999995,-118.1937395,"From Birmingham, Alabama to Long Beach, California"
"Birmingham, Alabama","Los Angeles, California",169,33.5206608,-86.80248999999998,34.0522342,-118.24368490000002,"From Birmingham, Alabama to Los Angeles, California"
"Birmingham, Alabama","New York, New York",14,33.5206608,-86.80248999999998,36.102371500000004,-115.17455590000002,"From Birmingham, Alabama to New York, New York"
"Birmingham, Alabama","New York/Newark Area, Newark, New Jersey",73,33.5206608,-86.80248999999998,40.6895314,-74.17446240000001,"From Birmingham, Alabama to New York/Newark Area, Newark, New Jersey"
"Birmingham, Alabama","Savannah, Georgia",140,33.5206608,-86.80248999999998,32.0835407,-81.09983419999998,"From Birmingham, Alabama to Savannah, Georgia"
"Blaine, Washington","Baltimore, Maryland",3,48.993722999999996,-122.74711909999999,39.2903848,-76.6121893,"From Blaine, Washington to Baltimore, Maryland"
"Blaine, Washington","Everett, Washington",377,48.993722999999996,-122.74711909999999,47.9789848,-122.2020795,"From Blaine, Washington to Everett, Washington"
"Blaine, Washington","Everett, Washington ",399,48.993722999999996,-122.74711909999999,47.9789848,-122.2020795,"From Blaine, Washington to Everett, Washington "
"Blaine, Washington","Houston, Texas",1,48.993722999999996,-122.74711909999999,29.7604267,-95.36980279999999,"From Blaine, Washington to Houston, Texas"
"Blaine, Washington","Los Angeles, California",1,48.993722999999996,-122.74711909999999,34.0522342,-118.24368490000002,"From Blaine, Washington to Los Angeles, California"
"Blaine, Washington","New York, New York",1,48.993722999999996,-122.74711909999999,36.102371500000004,-115.17455590000002,"From Blaine, Washington to New York, New York"
"Blaine, Washington","New York/Newark Area, Newark, New Jersey",4,48.993722999999996,-122.74711909999999,40.6895314,-74.17446240000001,"From Blaine, Washington to New York/Newark Area, Newark, New Jersey"
"Blaine, Washington","Seattle, Washington",574,48.993722999999996,-122.74711909999999,47.6062095,-122.33207079999998,"From Blaine, Washington to Seattle, Washington"
"Blaine, Washington","Tacoma, Washington",2827,48.993722999999996,-122.74711909999999,47.252876799999996,-122.4442906,"From Blaine, Washington to Tacoma, Washington"
"Bluegrass Airport, Lexington, Kentucky","New York/Newark Area, Newark, New Jersey",16,38.03776149999999,-84.6026083,40.6895314,-74.17446240000001,"From Bluegrass Airport, Lexington, Kentucky to New York/Newark Area, Newark, New Jersey"
"Boise, Idaho","Seattle, Washington",3,43.6187102,-116.2146068,47.6062095,-122.33207079999998,"From Boise, Idaho to Seattle, Washington"
"Boise, Idaho","Tacoma, Washington",4,43.6187102,-116.2146068,47.252876799999996,-122.4442906,"From Boise, Idaho to Tacoma, Washington"
"Boston, Massachusetts","Boston, Massachusetts",18,42.360082500000004,-71.0588801,42.360082500000004,-71.0588801,"From Boston, Massachusetts to Boston, Massachusetts"
"Boston, Massachusetts","Long Beach, California",12,42.360082500000004,-71.0588801,33.770050399999995,-118.1937395,"From Boston, Massachusetts to Long Beach, California"
"Boston, Massachusetts","Los Angeles, California",129,42.360082500000004,-71.0588801,34.0522342,-118.24368490000002,"From Boston, Massachusetts to Los Angeles, California"
"Boston, Massachusetts","New York, New York",211,42.360082500000004,-71.0588801,36.102371500000004,-115.17455590000002,"From Boston, Massachusetts to New York, New York"
"Boston, Massachusetts","New York, New York ",97,42.360082500000004,-71.0588801,36.102371500000004,-115.17455590000002,"From Boston, Massachusetts to New York, New York "
"Boston, Massachusetts","New York/Newark Area, Newark, New Jersey",1437,42.360082500000004,-71.0588801,40.6895314,-74.17446240000001,"From Boston, Massachusetts to New York/Newark Area, Newark, New Jersey"
"Boundary, Washington","Los Angeles, California",7,48.99861,-121.60417,34.0522342,-118.24368490000002,"From Boundary, Washington to Los Angeles, California"
"Bridgeport, Connecticut","New York, New York",1,41.18654779999999,-73.19517669999998,36.102371500000004,-115.17455590000002,"From Bridgeport, Connecticut to New York, New York"
"Bridgeport, Connecticut","New York/Newark Area, Newark, New Jersey",54,41.18654779999999,-73.19517669999998,40.6895314,-74.17446240000001,"From Bridgeport, Connecticut to New York/Newark Area, Newark, New Jersey"
"Brownsville, Texas","Houston, Texas",150,25.9017472,-97.4974838,29.7604267,-95.36980279999999,"From Brownsville, Texas to Houston, Texas"
"Brownsville, Texas","Long Beach, California",45,25.9017472,-97.4974838,33.770050399999995,-118.1937395,"From Brownsville, Texas to Long Beach, California"
"Brownsville, Texas","Los Angeles, California",469,25.9017472,-97.4974838,34.0522342,-118.24368490000002,"From Brownsville, Texas to Los Angeles, California"
"Brownsville, Texas ","Charleston, South Carolina",6,25.9017472,-97.4974838,32.776474900000004,-79.93105120000001,"From Brownsville, Texas  to Charleston, South Carolina"
"Brownsville, Texas ","Houston, Texas",331,25.9017472,-97.4974838,29.7604267,-95.36980279999999,"From Brownsville, Texas  to Houston, Texas"
"Brownsville, Texas ","Long Beach, California",3,25.9017472,-97.4974838,33.770050399999995,-118.1937395,"From Brownsville, Texas  to Long Beach, California"
"Brownsville, Texas ","Los Angeles, California",10,25.9017472,-97.4974838,34.0522342,-118.24368490000002,"From Brownsville, Texas  to Los Angeles, California"
"Brunswick, Georgia","Brunswick, Georgia",206,31.149952799999998,-81.49148939999998,31.149952799999998,-81.49148939999998,"From Brunswick, Georgia to Brunswick, Georgia"
"Brunswick, Georgia","Los Angeles, California",17,31.149952799999998,-81.49148939999998,34.0522342,-118.24368490000002,"From Brunswick, Georgia to Los Angeles, California"
"Brunswick, Georgia","Savannah, Georgia",1,31.149952799999998,-81.49148939999998,32.0835407,-81.09983419999998,"From Brunswick, Georgia to Savannah, Georgia"
